,CP,(X),(Y),(Z),Rank,Signature,Pair,Type of CP,Lambda 1,Lambda 2,Lambda 3,Laplacian of electron density
122,123,23.73604902492015,10.14655548031545,-15.19439093819678,3,-1,(3;-1),Ligação,-0.5455794942,-0.5148473376,0.3931727778,-0.667254054
123,124,15.59766889308796,-0.92560501264255,-7.94665095255345,3,1,(3;+1),Anel,-0.001582370804,0.004236988834,0.008369500374,0.0110241184
124,125,18.98356543433351,5.19971726099461,16.58081035039633,3,-3,(3;-3),Nuclear,-22.24276699,-22.22603052,-19.37974224,-63.84853976
125,126,21.34355144647379,19.42500428123608,2.52669360087295,3,1,(3;+1),Anel,-0.007612905226,0.01019676705,0.05668535683,0.05926921865
126,127,1.482028830976,-4.23285647049736,5.29817547095124,3,-1,(3;-1),Ligação,-1.476207543,-1.382633247,0.8269567872,-2.031884003
127,128,21.46968515765239,19.85759971924359,-0.04014453022774,3,-1,(3;-1),Ligação,-0.006269877158,-0.004911682383,0.02889673638,0.01771517684
128,129,7.83091947635102,4.0947857378239,6.70771517304277,3,-1,(3;-1),Ligação,-0.8033566206,-0.7962345669,0.4514104084,-1.148180779
129,130,19.36402366863454,9.56012467996712,18.98985806739597,3,-3,(3;-3),Nuclear,-745409.3843,-745408.9382,-745408.8269,-2236227.149
130,131,14.96544120237362,13.00976000146746,12.5873483720857,3,-1,(3;-1),Ligação,-0.6986100988,-0.5667270756,0.3579854012,-0.9073517732
131,132,19.81291244253522,10.42453482155621,17.21056478899011,3,-3,(3;-3),Nuclear,-24.60860557,-24.60674015,-23.25108292,-72.46642864
132,133,20.07972732496592,17.20108634205838,3.65614488770588,3,-1,(3;-1),Ligação,-0.5343508654,-0.4952022785,0.3810889697,-0.6484641741
133,134,18.46656208807657,18.38215735388935,7.28023086358335,3,-1,(3;-1),Ligação,-1.107115492,-1.0271397,1.634366826,-0.4998883659
134,135,20.99101595974237,8.56619437473114,19.68691254035116,3,-3,(3;-3),Nuclear,-24.45349084,-24.45302428,-23.08694013,-71.99345525
135,136,15.64693191598382,7.28867360643688,23.20394717228233,3,-3,(3;-3),Nuclear,-747022.7078,-747017.4618,-747016.9838,-2241057.153
136,137,21.16696413351257,19.76577993545101,1.9969388358027,3,-1,(3;-1),Ligação,-0.01119667747,-0.00819931694,0.07339637665,0.05400038224
137,138,13.40383041885843,7.02222270364514,23.7840922983176,3,-3,(3;-3),Nuclear,-3222536.838,-3222514.571,-3222480.758,-9667532.167
138,139,2.30924559384109,-3.82858506439255,6.33058250372646,3,-3,(3;-3),Nuclear,-1634980.031,-1634977.147,-1634954.894,-4904912.072
139,140,3.64207000073176,-2.9140912709966,6.08401159529157,3,-1,(3;-1),Ligação,-0.5363090119,-0.5030010892,0.3854751214,-0.6538349797
140,141,2.0835868087128,-4.17068988162518,7.65967517945799,3,-1,(3;-1),Ligação,-1.470369361,-1.381320131,0.8256849023,-2.02600459
141,142,2.0074761940505,-4.28759749232951,8.11789621739756,3,-3,(3;-3),Nuclear,-23.48554509,-23.45816938,-21.17942586,-68.12314033
142,143,4.32652799981391,2.58902019594604,8.10029465627339,3,-1,(3;-1),Ligação,-0.486157867,-0.4803384105,0.3541378512,-0.6123584263
143,144,20.93169263376148,5.48346870900734,-10.63739129427986,3,-1,(3;-1),Ligação,-0.00764446599,-0.007083854871,0.03924700598,0.02451868512
144,145,4.57691582839469,-2.25444410856028,5.91673330938052,3,-3,(3;-3),Nuclear,-745273.9905,-745272.0002,-745270.855,-2235816.846
145,146,21.62572795047735,20.2380973653501,0.5610808857596,3,1,(3;+1),Anel,-0.004707765784,0.008225921355,0.01620675169,0.01972490726
146,147,14.19770267524291,3.06379981843062,-9.76789357329979,3,-1,(3;-1),Ligação,-0.4697245688,-0.4247783943,0.3451686264,-0.5493343367
147,148,7.19546178118019,2.6893559355761,5.33987532649558,3,-1,(3;-1),Ligação,-0.8047255247,-0.7995013411,0.4563386963,-1.147888169
148,149,5.95684211031307,2.3606635547592,9.54839502458411,3,-1,(3;-1),Ligação,-0.8324283586,-0.8155535292,0.4705862654,-1.177395622
149,150,4.07730262276109,-0.81905075469715,4.56760565756584,3,-3,(3;-3),Nuclear,-25.00610883,-24.99876859,-23.60007395,-73.60495137
150,151,2.69109514867418,2.95297095270098,6.6389007557774,3,-1,(3;-1),Ligação,-0.7877613736,-0.7863603093,0.4474985995,-1.126623083
151,152,16.19369803638424,-0.26468180568924,-6.98331616182261,3,-1,(3;-1),Ligação,-0.003068638254,-0.002704612726,0.01926256848,0.0134893175
152,153,15.51338275027702,1.1684924460104,-13.10892812445998,3,-1,(3;-1),Ligação,-0.8485154006,-0.8195643802,0.4787700594,-1.189309721
153,154,17.54121387970561,19.29973981964882,5.93622356745248,3,-1,(3;-1),Ligação,-0.8328932868,-0.8267353473,0.4918847003,-1.167743934
154,155,5.39327329420521,-0.94864239593297,8.4281793618634,3,-3,(3;-3),Nuclear,-746546.2058,-746538.3136,-746528.6923,-2239613.212
155,156,15.05743655559647,-2.43968410791822,-8.09743725659885,3,-1,(3;-1),Ligação,-0.003629170746,-0.002447608257,0.02400080422,0.01792402521
156,157,24.63028300091163,10.34015537110201,-10.97726447747324,3,-1,(3;-1),Ligação,-0.5055069863,-0.4356484636,0.3467290735,-0.5944263764
157,158,2.16914612721481,2.76704510131364,8.61771023665516,3,-1,(3;-1),Ligação,-0.7911258279,-0.7902245604,0.4471890157,-1.134161373
158,159,3.13113123777801,4.46734170676263,7.96472411155334,3,-1,(3;-1),Ligação,-0.7985252233,-0.7968797578,0.4543212826,-1.141083699
159,160,4.01417013553822,-1.46517580308055,9.88232698537325,3,-3,(3;-3),Nuclear,-262.0144915,-261.7127832,-163.4520368,-687.1793115
160,161,15.74866064630032,1.66537540792918,-10.89422757121194,3,-1,(3;-1),Ligação,-0.4424756003,-0.4248592966,0.3463383902,-0.5209965067
161,162,5.59547884587336,1.97476321755573,8.39038380934187,3,-3,(3;-3),Nuclear,-745052.6285,-745051.595,-745050.6209,-2235154.844
162,163,12.39318266993526,4.11812138994222,-8.377689009645,3,-1,(3;-1),Ligação,-0.5078882693,-0.4558995303,0.3430660471,-0.6207217526
163,164,6.17593520062716,2.59288469111366,10.23738841926364,3,-3,(3;-3),Nuclear,-24.96565276,-24.95710336,-23.57917334,-73.50192946
164,165,7.6099267949258,2.8686042533438,6.52144514153368,3,-3,(3;-3),Nuclear,-745242.6428,-745241.4536,-745241.166,-2235725.262
165,166,9.32332560853763,1.81666788945853,6.80887160989432,3,-3,(3;-3),Nuclear,-24.34289752,-24.34236389,-22.95142326,-71.63668468
166,167,23.45058162271819,8.31071243455184,-12.79659579710699,3,1,(3;+1),Anel,-0.003282320684,0.01136716292,0.02579226767,0.03387710991
167,168,11.98663399249932,-2.36565592441583,-2.58753151662949,3,-1,(3;-1),Ligação,-0.5503210635,-0.5188941068,0.3827056361,-0.6865095342
168,169,7.97614615605241,4.83957238991842,6.8145945937431,3,-3,(3;-3),Nuclear,-24.67499061,-24.67362278,-23.31474924,-72.66336263
169,170,6.95217825998217,2.58121229279294,4.62381072694647,3,-3,(3;-3),Nuclear,-24.65437183,-24.65343258,-23.29314497,-72.60094938
170,171,9.92649925484352,-3.29221689678747,-1.35102535206772,3,-1,(3;-1),Ligação,-1.495114148,-1.409874366,0.8144495741,-2.09053894
171,172,13.83322846398148,-2.96918390648399,-3.4509226793577,3,-1,(3;-1),Ligação,-0.5461206941,-0.5042316416,0.3802938386,-0.6700584971
172,173,3.03301032664262,3.214424137043,7.82157640837225,3,-3,(3;-3),Nuclear,-745405.5875,-745405.2848,-745405.0991,-2236215.971
173,174,2.47683250604867,2.79723119601405,5.91244826248175,3,-3,(3;-3),Nuclear,-24.69361207,-24.69258612,-23.36319492,-72.74939311
174,175,3.18708748574173,5.22486523616702,8.05258307266627,3,-3,(3;-3),Nuclear,-24.59286507,-24.59213109,-23.23890058,-72.42389675
175,176,19.45475620137801,17.85592108990413,5.58665172209665,3,-1,(3;-1),Ligação,-0.52898845,-0.4906112826,0.3867859149,-0.6328138177
176,177,1.63142525248989,2.49835405150464,9.10314134938826,3,-3,(3;-3),Nuclear,-24.73637453,-24.73397742,-23.39535803,-72.86570998
177,178,6.78789687742013,-3.81535652504788,4.80368329907782,3,-3,(3;-3),Nuclear,-747498.7837,-747492.5718,-747492.1182,-2242483.474
178,179,8.31668279321425,-2.80057544646976,3.36560396582049,3,-3,(3;-3),Nuclear,-3221241.347,-3221223.139,-3221189.914,-9663654.4
179,180,15.25833282160545,-3.57966472050011,-4.73433071861239,3,-1,(3;-1),Ligação,-1.119743604,-1.052786086,1.696056022,-0.4764736684
180,181,16.30760102386729,12.66643871981892,9.76171593491891,3,-1,(3;-1),Ligação,-0.7522065629,-0.661471147,0.3643782427,-1.049299467
181,182,24.7043555897527,8.09157688107444,-10.06785557094652,3,-1,(3;-1),Ligação,-0.7101111343,-0.5993645162,0.3392547243,-0.9702209262
182,183,21.69148137640765,17.84590182892429,4.9469992138906,3,-1,(3;-1),Ligação,-0.4817499848,-0.4202655598,0.341738174,-0.5602773706
183,184,10.39349410089912,-2.69097008481973,-2.5322332892212,3,-3,(3;-3),Nuclear,-1634899.362,-1634895.588,-1634874.585,-4904669.535
184,185,9.55448763635852,-2.39901190608211,-3.59348191520604,3,-1,(3;-1),Ligação,-1.449533482,-1.357138617,0.8268486072,-1.979823492
185,186,17.30573805467466,0.30749128438488,-12.17599179481966,3,-1,(3;-1),Ligação,-0.5171703389,-0.4745344984,0.378840307,-0.6128645303
186,187,17.04271112849101,5.80100214398656,-9.24239040177803,3,-1,(3;-1),Ligação,-0.8036921739,-0.7976652689,0.4552369369,-1.146120506
187,188,9.77509069320937,-3.4908635561797,-0.95709426514781,3,-3,(3;-3),Nuclear,-23.08406768,-23.05554735,-20.71733282,-66.85694786
188,189,12.35050837751394,3.9142663227508,-6.128323634446,3,-1,(3;-1),Ligação,-0.7409570026,-0.7330132296,0.4462688491,-1.027701383
189,190,13.10713926811918,-2.12594251627492,-2.60404274456658,3,-3,(3;-3),Nuclear,-745285.3681,-745283.2193,-745282.0164,-2235850.604
190,191,13.79098128196562,-2.38523984830349,-0.70875570881275,3,-3,(3;-3),Nuclear,-24.26916506,-24.26356022,-22.83442126,-71.36714655
191,192,13.3534751276633,-0.20216502815723,-3.21656306856693,3,-3,(3;-3),Nuclear,-24.62775849,-24.61854925,-23.22038024,-72.46668798
192,193,15.91721504063957,2.0889435678433,-8.73320081786899,3,-1,(3;-1),Ligação,-0.8352823137,-0.8299597878,0.4727267564,-1.192515345
193,194,24.26774340345836,11.14688577823082,-13.38818572075615,3,-1,(3;-1),Ligação,-0.4632269907,-0.423405967,0.3475746998,-0.5390582579
194,195,14.63215011182272,-3.8625998531828,-4.35203978239111,3,-3,(3;-3),Nuclear,-747385.8013,-747379.6806,-747379.2281,-2242144.71
195,196,10.75915804931555,4.94761357147934,-7.11627434264641,3,-1,(3;-1),Ligação,-0.7384398858,-0.7242450489,0.4448092515,-1.017875683
196,197,26.24964747052044,7.55923329618782,-8.4534745354248,3,1,(3;+1),Anel,-0.01656008639,0.07931860947,0.09020324163,0.1529617647
197,198,16.48974794348642,-3.01978344752899,-5.48020441585289,3,-3,(3;-3),Nuclear,-3221347.173,-3221328.505,-3221294.96,-9663970.638
198,199,14.37514706974699,-1.63650278303663,-11.51977065662627,3,-3,(3;-3),Nuclear,-1635052.252,-1635048.725,-1635026.972,-4905127.948
199,200,22.73299927906566,7.82772467131346,-15.12170182645245,3,-1,(3;-1),Ligação,-1.458314076,-1.369973221,0.83360936,-1.994677938
200,201,19.14067150703266,2.92006145599056,-11.62225694926111,3,-1,(3;-1),Ligação,-0.008589891322,-0.004161018502,0.05824129694,0.04549038712
201,202,16.41177027687841,3.83080882170849,-10.040650408676,3,-1,(3;-1),Ligação,-0.4735948766,-0.4685595573,0.3496721035,-0.5924823304
202,203,15.28651533550507,-0.31230171708672,-11.8098859215038,3,-1,(3;-1),Ligação,-0.5354169908,-0.5005531092,0.3880394994,-0.6479306006
203,204,13.88904819585639,-1.72902031422716,-10.2115117413252,3,-1,(3;-1),Ligação,-1.488514594,-1.403882552,0.8216554015,-2.070741745
204,205,14.1077209184518,-2.58935994511306,-12.47705083590305,3,-1,(3;-1),Ligação,-1.464599842,-1.368183583,0.831350235,-2.00143319
205,206,19.22867361839065,0.4248559230046,-12.80321432474166,3,-1,(3;-1),Ligação,-1.110963419,-1.044923692,1.679733475,-0.4761536358
206,207,13.72691116852688,-1.75488652564276,-9.77016113630524,3,-3,(3;-3),Nuclear,-23.2568589,-23.23029167,-20.91793413,-67.4050847
207,208,12.33030575049428,3.74748928210944,-10.38563566571025,3,-1,(3;-1),Ligação,-0.4134058565,-0.3360727017,1.040289609,0.2908110504
208,209,15.92850116239511,0.63872627360005,-12.01676804711451,3,-3,(3;-3),Nuclear,-745415.974,-745413.8493,-745413.0504,-2236242.874
209,210,19.22237500363361,-1.14075842199039,-11.7405575898701,3,-1,(3;-1),Ligação,-0.8673249175,-0.8559124314,0.5061453212,-1.217092028
210,211,27.60110187730111,11.19806526372958,-8.52595150151156,3,-1,(3;-1),Ligação,-0.8279039531,-0.8128922659,0.4597135965,-1.181082622
211,212,18.45279150411852,4.66876247475853,-10.26140597829,3,-1,(3;-1),Ligação,-0.8184911256,-0.8162468732,0.4669004493,-1.167837549
212,213,15.25796139477107,1.47311893191878,-13.74723626600168,3,-3,(3;-3),Nuclear,-24.86546502,-24.85434537,-23.4746021,-73.19441249
213,214,15.5675635275614,2.64372686788811,-9.83791490919692,3,-3,(3;-3),Nuclear,-745140.5242,-745139.7022,-745138.505,-2235418.731
214,215,16.90164448357607,5.57357349583716,-11.27987528995935,3,-1,(3;-1),Ligação,-0.8000078564,-0.7955151589,0.4471444432,-1.148378572
215,216,24.80997492938002,5.99280716099484,-9.20017390042785,3,-1,(3;-1),Ligação,-0.7319903372,-0.6083294185,0.3369728602,-1.003346895
216,217,22.85392999494116,7.06735629188689,-13.08317269716477,3,-1,(3;-1),Ligação,-0.01042190153,-0.009811486239,0.05563190167,0.0353985139
217,218,12.6730014828043,5.82541670468724,-7.01377067379697,3,-1,(3;-1),Ligação,-0.72950559,-0.7222322564,0.4465133309,-1.005224515
218,219,23.31297602019991,6.52115493408915,-10.77552174018034,3,-1,(3;-1),Ligação,-0.8342782635,-0.8194407806,0.4658474321,-1.187871612
219,220,16.13458556048341,1.76837045248029,-8.09649460691752,3,-3,(3;-3),Nuclear,-24.45424959,-24.45285004,-23.0211803,-71.92827993
220,221,17.22485340103962,5.0077740842675,-10.21396976545354,3,-3,(3;-3),Nuclear,-745296.1823,-745295.3543,-745294.9243,-2235886.461
221,222,23.46993586262074,18.29447255971762,5.88672698142542,3,-1,(3;-1),Ligação,-0.4638685741,-0.3883893761,1.040672483,0.188414533
222,223,27.68131637622713,5.20412186403863,-6.28496377311837,3,-1,(3;-1),Ligação,-0.6421646635,-0.6285966131,0.5550617091,-0.7156995676
223,224,16.94286370537588,6.28346334837198,-8.66014442919721,3,-3,(3;-3),Nuclear,-24.54998517,-24.54886388,-23.18687202,-72.28572107
224,225,24.87851628890444,3.90888729016179,-8.36181907095238,3,-1,(3;-1),Ligação,-0.8314680922,-0.8183649564,0.4658619681,-1.183971081
225,226,26.16894673820762,9.68300129669402,-9.29844706358564,3,-1,(3;-1),Ligação,-0.7124703392,-0.6028203194,0.3445467042,-0.9707439544
226,227,16.71167722147787,5.93203031001531,-11.93697105817738,3,-3,(3;-3),Nuclear,-24.87517065,-24.87442526,-23.51827348,-73.2678694
227,228,25.82384674891394,10.61690349407699,-15.06470971911803,3,-1,(3;-1),Ligação,-0.518597173,-0.5134757959,0.3858306547,-0.6462423142
228,229,21.94016536591878,9.25772673206135,-16.93706058705315,3,-1,(3;-1),Ligação,-1.484028415,-1.394162301,0.8106113777,-2.067579338
229,230,19.17865356356944,4.47045199629664,-10.28909084055704,3,-3,(3;-3),Nuclear,-24.50504505,-24.50325158,-23.10969355,-72.11799019
230,231,12.74431450006993,3.41851936506444,-9.62248725182949,3,-3,(3;-3),Nuclear,-746541.6662,-746533.747,-746524.2035,-2239599.617
231,232,12.26402650951975,4.70743353062885,-11.16683561313719,3,-3,(3;-3),Nuclear,-237.9197155,-237.4976758,-115.7781112,-591.1955026
232,233,12.04322467494568,4.69785914302229,-7.15072408685701,3,-3,(3;-3),Nuclear,-745016.869,-745015.9179,-745015.8039,-2235048.591
233,234,9.99248940557419,5.09278514277709,-7.09434788747317,3,-3,(3;-3),Nuclear,-23.75297415,-23.74522929,-22.54250438,-70.04070782
234,235,12.51887381244693,3.47244430481338,-5.5271687446273,3,-3,(3;-3),Nuclear,-23.15202287,-23.14835566,-21.89798366,-68.19836219
235,236,15.67391440727933,16.74103466840045,9.40406124286124,3,1,(3;+1),Anel,-0.001552810381,0.007171177815,0.01038482376,0.01600319119
236,237,13.05459759081508,6.51017713902788,-6.93254283704873,3,-3,(3;-3),Nuclear,-24.09434975,-24.09083608,-22.91751126,-71.10269708
237,238,18.76876038454249,-0.03590423618804,-12.36069927011164,3,-3,(3;-3),Nuclear,-747407.6532,-747401.6618,-747401.1609,-2242210.476
238,239,20.1350302282298,1.33225526611459,-13.66838756461176,3,-3,(3;-3),Nuclear,-3221171.585,-3221153.819,-3221119.933,-9663445.336
239,240,27.77760695500238,7.05114885622427,-6.8405502524571,3,-1,(3;-1),Ligação,-0.7784321478,-0.6276965961,0.3446032894,-1.061525455
240,241,22.73718505229603,9.03100141624189,-15.80944852227214,3,-3,(3;-3),Nuclear,-1635086.977,-1635083.137,-1635061.055,-4905231.168
241,242,24.17955243779362,12.08843637090175,-15.36591928984095,3,-1,(3;-1),Ligação,-0.8674310219,-0.8623273096,0.4990641542,-1.230694177
242,243,24.06053449557939,12.14789708238315,-11.59982767917352,3,-1,(3;-1),Ligação,-0.296258711,-0.2637660152,1.097279654,0.5372549277
243,244,27.83641741901543,11.07035259735157,-16.29184703004206,3,-1,(3;-1),Ligação,-0.879749506,-0.8706251168,0.5107571396,-1.239617483
244,245,22.73319303850174,7.40821166939339,-14.87831680568431,3,-3,(3;-3),Nuclear,-23.63886034,-23.61161278,-21.37355085,-68.62402397
245,246,27.56458010999072,9.65236535936934,-15.05742408673927,3,-1,(3;-1),Ligação,-1.097462583,-1.021148146,1.635979387,-0.482631342
246,247,24.4549449162637,10.95663112541974,-14.77009891687874,3,-3,(3;-3),Nuclear,-745116.7813,-745115.1518,-745112.803,-2235344.736
247,248,24.02299419845832,12.71666215856514,-15.69789934444787,3,-3,(3;-3),Nuclear,-24.38603257,-24.38293224,-22.91389568,-71.68286049
248,249,23.99763662119463,11.32135166196897,-11.8844868265763,3,-3,(3;-3),Nuclear,-747121.5861,-747113.3954,-747106.4246,-2241341.406
249,250,24.77972967668431,13.1460205783896,-11.31755662564933,3,-3,(3;-3),Nuclear,-201.8516604,-201.1577263,-56.00075254,-459.0101393
250,251,27.67930773875525,9.12892132586231,-7.68988961028086,3,-1,(3;-1),Ligação,-0.7344510472,-0.6113640521,0.3372280966,-1.008587003
251,252,25.16548244326283,9.35036563828231,-10.10436599811804,3,-3,(3;-3),Nuclear,-745888.2402,-745886.3304,-745884.672,-2237659.243
252,253,24.27731157082645,6.86915460351611,-10.01176929354932,3,-3,(3;-3),Nuclear,-746010.3039,-746007.8987,-746007.5925,-2238025.795
253,254,23.13385848095005,19.7618651763844,4.56093249104665,3,-1,(3;-1),Ligação,-0.4763706207,-0.4046961836,0.3408933154,-0.5401734889
254,255,22.74815163988971,6.31685831336587,-11.22350155031565,3,-3,(3;-3),Nuclear,-24.48893189,-24.47838466,-23.07677327,-72.04408983
255,256,25.3317786703105,5.11548852342654,-8.38849432939609,3,-3,(3;-3),Nuclear,-746134.045,-746131.3404,-746130.9086,-2238396.294
256,257,29.17732571780471,8.59546009584898,-6.11244450716698,3,-1,(3;-1),Ligação,-0.8283194856,-0.8140857285,0.4604963042,-1.18190891
257,258,24.61791032557436,3.21451686054973,-8.34716783788568,3,-3,(3;-3),Nuclear,-24.14555156,-24.13623301,-22.72195586,-71.00374043
258,259,27.29898459962531,5.81468583812693,-6.82757906142358,3,-3,(3;-3),Nuclear,-745860.1122,-745859.0199,-745855.9838,-2237575.116
259,260,28.35156207144908,4.0723604076317,-5.2043086654084,3,-3,(3;-3),Nuclear,-3216039.874,-3216009.78,-3215984.259,-9648033.913
260,261,29.6980117247017,3.21431605396771,-6.02956091426268,3,-3,(3;-3),Nuclear,-22.22813051,-22.20914173,-19.32981231,-63.76708454
261,262,27.15347472116826,10.00043099783997,-8.50187777630026,3,-3,(3;-3),Nuclear,-746033.3069,-746030.9228,-746030.6054,-2238094.835
262,263,27.865334094527,11.89960642785911,-8.53758785183145,3,-3,(3;-3),Nuclear,-24.34138089,-24.33169558,-22.92137329,-71.59444976
263,264,28.21361137463491,8.25243418671003,-6.8786029715226,3,-3,(3;-3),Nuclear,-746163.9742,-746161.4681,-746160.8442,-2238486.286
264,265,29.74088937997732,8.79723728001304,-5.66321463607982,3,-3,(3;-3),Nuclear,-24.33363114,-24.32413549,-22.92201932,-71.57978596
265,266,27.22150495301719,10.27821979397585,-15.39370858666951,3,-3,(3;-3),Nuclear,-747237.8406,-747232.4714,-747231.598,-2241701.91
266,267,28.24573514020902,8.42440156093554,-14.40727316114573,3,-3,(3;-3),Nuclear,-3222370.757,-3222352.12,-3222321.726,-9667044.603
267,268,19.60590875922701,17.14170616861791,2.09003741079471,3,-3,(3;-3),Nuclear,-1635099.685,-1635096.824,-1635074.329,-4905270.838
268,269,20.26062905607052,18.01835065413079,1.25824087490514,3,-1,(3;-1),Ligação,-1.420096787,-1.324731205,0.8492024598,-1.895625532
269,270,11.56190521941986,17.34931283823249,10.46813190049416,3,-1,(3;-1),Ligação,-0.5419846267,-0.5031791151,0.4006965057,-0.6444672361
270,271,24.52598450403228,21.39688388810667,3.32585027914212,3,-1,(3;-1),Ligação,-0.4440574143,-0.4113069602,0.3398326875,-0.515531687
271,272,18.60584384241706,16.27409207086329,1.63122402799266,3,-1,(3;-1),Ligação,-1.508263729,-1.420401304,0.8105839005,-2.118081133
272,273,20.49983754929688,18.3358861681584,0.95779582176187,3,-3,(3;-3),Nuclear,-23.95045525,-23.92143171,-21.80378523,-69.67567219
273,274,22.90811636686251,21.24404507141879,-1.36201080134618,3,-1,(3;-1),Ligação,-1.335477805,-1.324602175,0.7980216267,-1.862058353
274,275,22.622824299936,21.5137609916207,3.59853859880835,3,-1,(3;-1),Ligação,-0.3113338495,-0.2430952534,1.069675411,0.5152463079
275,276,26.00527522508556,21.10146969135396,1.43147307360485,3,-1,(3;-1),Ligação,-0.457825876,-0.4174594656,0.3464113003,-0.5288740413
276,277,20.4109320777028,17.21540599191551,4.76966739484393,3,-3,(3;-3),Nuclear,-745068.3389,-745066.3682,-745064.1703,-2235198.877
277,278,12.63338513578066,18.95717225023988,8.64451073499382,3,-1,(3;-1),Ligação,-1.514521333,-1.424883338,0.8218537139,-2.117550957
278,279,20.56107509431245,15.28101389890624,5.38028685530526,3,-3,(3;-3),Nuclear,-24.27263337,-24.26575347,-22.76351156,-71.3018984
279,280,23.04898692437346,18.44751003732158,5.0739191376345,3,-3,(3;-3),Nuclear,-746989.7738,-746983.2421,-746972.6704,-2240945.686
